sample1	sample2	chr	start	end	different	Nsnp
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	11	111204	622809	0	250
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	11	627825	973647	1	161
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	11	981197	1019067	0	31
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	11	1019514	1934044	1	474
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	12	60587	921491	0	394
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	12	1107393	1411651	1	145
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	12	1412907	2162878	0	410
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	13	92637	2787498	0	1418
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	14	36236	2061817	1	1128
3D7/PG0051-C/ERR019061	C06/PG0069-C/ERR019055	14	2070633	3254381	0	704
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	1	95518	574270	0	398
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	2	109073	861650	1	531
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	3	74346	1001448	0	620
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	4	91950	520970	0	472
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	4	525218	1011796	1	418
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	4	1012923	1141383	0	217
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	5	38911	398359	0	253
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	5	400196	1321348	1	567
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	6	72627	75031	1	4
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	6	76888	232631	0	88
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	6	242009	569238	1	161
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	6	571889	1057207	0	291
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	6	1059449	1294070	1	183
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	7	77258	706335	1	734
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	7	712909	1380100	0	432
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	8	74385	1363564	1	890
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	9	80852	886918	0	444
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	9	890682	978097	1	46
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	9	990501	1473413	0	648
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	10	70764	278004	0	106
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	10	280625	1571687	1	1003
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	11	111204	481471	1	192
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	11	484039	518035	0	18
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	11	524095	1303406	1	394
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	11	1306843	1934044	0	312
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	12	60587	2162878	0	949
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	13	92637	2787498	0	1418
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	14	36236	221707	0	132
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	14	231253	2916090	1	1407
3D7/PG0051-C/ERR019061	C07/PG0070-C/ERR019056	14	2920911	3254381	0	293
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	1	95518	574270	0	398
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	2	109073	861650	1	531
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	3	74346	1001448	0	620
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	4	91950	1141383	1	1107
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	5	38911	1321348	1	820
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	6	72627	1294070	0	727
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	7	77258	775958	0	774
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	7	780294	1380100	1	392
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	8	74385	1363564	1	890
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	9	80852	1473413	0	1138
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	10	70764	1571687	1	1109
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	11	111204	274971	0	93
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	11	279864	1173924	1	427
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	11	1178698	1439931	0	136
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	11	1444265	1817984	1	208
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	11	1825775	1934044	0	52
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	12	60587	107159	1	26
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	12	114735	1662508	0	635
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	12	1664468	2162878	1	288
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	13	92637	1260684	0	641
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	13	1264875	1716321	1	202
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	13	1726432	2787498	0	575
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	14	36236	2317482	1	1232
3D7/PG0051-C/ERR019061	C08/PG0071-C/ERR019074	14	2318967	3254381	0	600
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	1	95518	574270	1	398
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	2	109073	861650	0	531
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	3	74346	403257	0	277
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	3	406496	937442	1	313
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	3	941504	1001448	0	30
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	4	91950	444323	0	424
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	4	459425	491559	1	22
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	4	496327	1141383	0	661
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	5	38911	1321348	1	820
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	6	72627	1294070	1	727
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	7	77258	1380100	1	1166
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	8	74385	169623	0	60
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	8	170381	1363564	1	830
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	9	80852	1157957	1	586
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	9	1167056	1186688	0	10
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	9	1196125	1473413	1	542
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	10	70764	1128748	0	516
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	10	1129640	1571687	1	593
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	11	111204	627825	0	251
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	11	629966	664109	1	19
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	11	669045	1934044	0	646
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	12	60587	287237	1	101
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	12	307193	1142264	0	324
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	12	1152804	2162878	1	524
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	13	92637	1030778	0	551
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	13	1048714	1230462	1	79
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	13	1237035	2370774	0	549
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	13	2374603	2381071	1	8
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	13	2385810	2787498	0	231
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	14	36236	1832739	1	996
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	14	1837834	2385611	0	267
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	14	2387145	2695923	1	158
3D7/PG0051-C/ERR019061	C09/PG0072-C/ERR019057	14	2698598	3254381	0	411
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	1	95518	574270	1	398
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	2	109073	503169	1	234
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	2	510210	861650	0	297
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	3	74346	1001448	1	620
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	4	91950	1141383	1	1107
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	5	38911	134971	1	63
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	5	141732	596259	0	307
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	5	600413	600557	1	3
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	5	601105	1235499	0	379
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	5	1239449	1321348	1	68
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	6	72627	1294070	1	727
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	7	77258	1380100	0	1166
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	8	74385	1363564	1	890
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	9	80852	444686	0	198
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	9	453285	813714	1	208
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	9	815088	978097	0	84
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	9	990501	1473413	1	648
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	10	70764	1571687	0	1109
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	11	111204	780893	1	333
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	11	786455	965255	0	72
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	11	968081	1070499	1	73
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	11	1074505	1934044	0	438
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	12	60587	2085927	0	908
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	12	2088586	2162878	1	41
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	13	92637	2787498	1	1418
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	14	36236	375235	1	206
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	14	376629	1311701	0	520
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	14	1316662	1793387	1	249
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	14	1796977	2358138	0	276
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	14	2365027	2630924	1	141
3D7/PG0051-C/ERR019061	C10/PG0063-C/ERR019060	14	2635463	3254381	0	440
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	1	95518	574270	1	398
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	2	109073	179137	0	40
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	2	183453	377666	1	144
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	2	386630	861650	0	347
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	3	74346	1001448	1	620
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	4	91950	1141383	1	1107
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	5	38911	311130	1	184
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	5	315512	1173348	0	503
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	5	1174458	1174506	1	4
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	5	1175206	1321348	0	129
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	6	72627	627141	0	307
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	6	630532	832486	1	129
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	6	835786	1294070	0	291
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	7	77258	818083	1	795
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	7	821950	1049240	0	161
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	7	1056465	1335634	1	192
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	7	1348002	1380100	0	18
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	8	74385	1227006	1	698
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	8	1227578	1363564	0	192
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	9	80852	1473413	0	1138
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	10	70764	308861	0	121
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	10	312095	455957	1	88
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	10	462010	679368	0	111
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	10	682039	1571687	1	789
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	11	111204	1554957	1	716
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	11	1556224	1705678	0	86
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	11	1710823	1934044	1	114
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	12	60587	1453708	0	573
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	12	1461400	2162878	1	376
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	13	92637	1030778	0	551
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	13	1048714	1074522	1	12
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	13	1080168	1373255	0	121
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	13	1376212	1417179	1	27
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	13	1419239	2381071	0	476
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	13	2385810	2589765	1	114
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	13	2597108	2787498	0	117
3D7/PG0051-C/ERR019061	C11/PG0064-C/ERR019071	14	36236	3254381	0	1832
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	1	95518	319673	0	141
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	1	325302	574270	1	257
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	2	109073	861650	0	531
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	3	74346	1001448	0	620
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	4	91950	1141383	1	1107
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	5	38911	245800	0	147
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	5	250751	1321348	1	673
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	6	72627	1091298	1	561
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	6	1098313	1294070	0	166
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	7	77258	933777	0	903
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	7	935471	1056465	1	54
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	7	1058705	1380100	0	209
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	8	74385	378558	0	167
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	8	386607	1363564	1	723
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	9	80852	168615	1	56
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	9	179666	1473413	0	1082
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	10	70764	759484	0	356
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	10	764091	1571687	1	753
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	11	111204	1934044	0	916
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	12	60587	654996	1	261
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	12	659791	1194571	0	194
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	12	1196311	2162878	1	494
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	13	92637	483108	1	274
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	13	489194	2787498	0	1144
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	14	36236	975095	0	561
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	14	988078	1753070	1	387
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	14	1755310	2000162	0	139
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	14	2004319	2108840	1	62
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	14	2112815	2699085	0	274
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	14	2703922	2862049	1	89
3D7/PG0051-C/ERR019061	C12/PG0058-C/ERR019063	14	2866225	3254381	0	320
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	1	95518	574270	1	398
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	2	109073	377666	1	184
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	2	386630	861650	0	347
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	3	74346	1001448	1	620
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	4	91950	1141383	1	1107
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	5	38911	208943	1	127
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	5	213085	1284550	0	659
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	5	1288312	1321348	1	34
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	6	72627	369904	0	155
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	6	374781	1294070	1	572
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	7	77258	1380100	1	1166
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	8	74385	1363564	1	890
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	9	80852	561033	0	250
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	9	567915	707853	1	97
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	9	714313	961650	0	133
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	9	963651	1473413	1	658
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	10	70764	1571687	0	1109
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	11	111204	1934044	0	916
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	12	60587	268220	0	95
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	12	271185	921491	1	299
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	12	1107393	2162878	0	555
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	13	92637	632082	1	348
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	13	646083	921608	0	151
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	13	926023	1219089	1	122
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	13	1225494	1360834	0	57
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	13	1369897	1592063	1	110
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	13	1593876	2787498	0	630
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	14	36236	1102046	0	603
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	14	1104415	1357486	1	140
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	14	1361515	1494898	0	49
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	14	1496415	2284878	1	425
3D7/PG0051-C/ERR019061	C13/PG0054-C/ERR019062	14	2289309	3254381	0	615
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	1	95518	574270	0	398
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	2	109073	141395	1	17
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	2	147721	207266	0	41
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	2	209681	346718	1	110
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	2	360156	477756	0	51
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	2	487241	861650	1	312
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	3	74346	1001448	0	620
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	4	91950	1141383	1	1107
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	5	38911	275740	0	160
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	5	279011	568943	1	197
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	5	576493	649812	0	65
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	5	651694	1321348	1	398
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	6	72627	164394	1	64
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	6	171952	923440	0	414
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	6	926593	1294070	1	249
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	7	77258	162203	1	153
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	7	165682	1380100	0	1013
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	8	74385	173984	0	64
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	8	179003	407080	1	118
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	8	411791	730662	0	208
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	8	736271	1363564	1	500
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	9	80852	891602	0	446
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	9	896213	1473413	1	692
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	10	70764	407112	0	185
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	10	416039	418043	1	3
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	10	423136	1571687	0	921
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	11	111204	331838	1	123
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	11	334204	997731	0	305
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	11	999209	1355726	1	197
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	11	1365066	1522573	0	73
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	11	1526106	1934044	1	218
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	12	60587	1817782	0	726
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	12	1832914	2162878	1	223
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	13	92637	632082	0	348
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	13	646083	2022971	1	649
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	13	2031122	2787498	0	421
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	14	36236	996760	0	568
3D7/PG0051-C/ERR019061	C14/PG0060-C/ERR019058	14	1011151	3254381	1	1264
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	1	95518	574270	1	398
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	2	109073	207266	0	58
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	2	209681	346718	1	110
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	2	360156	671972	0	142
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	2	677992	861650	1	221
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	3	74346	525104	0	346
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	3	531474	1001448	1	274
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	4	91950	198931	0	276
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	4	204163	1141383	1	831
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	5	38911	144161	1	65
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	5	145092	1321348	0	755
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	6	72627	378828	0	160
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	6	382438	535110	1	76
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	6	542221	922237	0	241
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	6	923440	1294070	1	250
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	7	77258	1380100	1	1166
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	8	74385	1363564	1	890
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	9	80852	110142	0	20
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	9	114707	1473413	1	1118
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	10	70764	308861	1	121
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	10	312095	1127951	0	394
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	10	1128748	1571687	1	594
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	11	111204	1934044	0	916
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	12	60587	338700	1	125
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	12	344772	742392	0	182
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	12	753394	1633827	1	344
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	12	1644803	2162878	0	298
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	13	92637	1062308	0	557
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	13	1068811	1544198	1	216
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	13	1555547	2787498	0	645
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	14	36236	88617	1	59
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	14	93194	1804203	0	919
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	14	1805420	2029339	1	129
3D7/PG0051-C/ERR019061	C15/PG0057-C/ERR019069	14	2032233	3254381	0	725
HB3/PG0052-C/ERR019054	C01/PG0062-C/ERR019070	1	95518	574270	0	398
HB3/PG0052-C/ERR019054	C01/PG0062-C/ERR019070	2	109073	861650	0	531
HB3/PG0052-C/ERR019054	C01/PG0062-C/ERR019070	3	74346	565770	1	373
HB3/PG0052-C/ERR019054	C01/PG0062-C/ERR019070	3	573708	1001448	0	247
